test_date,net_ret,equity,n_longs,turnover,hit_rate
2020-08-26,0.00017772095549450386,1.084262711752335,25,0.3673469387755102,0.4
2020-08-27,0.00770874884189964,1.0926210206758706,26,0.30612244897959184,0.7307692307692307
2020-08-28,0.0021047764933132458,1.0949207437162891,16,0.2857142857142857,0.4375
2020-08-31,0.008924128919494548,1.1046919575898422,27,0.5102040816326531,0.7777777777777778
2020-09-01,0.01808378301320392,1.1246689672473282,26,0.3877551020408163,0.9230769230769231
2020-09-02,-0.029545952233350502,1.091439551662707,7,0.5918367346938775,0.0
2020-09-03,-0.008344140665918987,1.0823324265152856,43,0.7346938775510204,0.18604651162790697
2020-09-04,-0.004802768274629375,1.0771342346746153,32,0.2653061224489796,0.375
2020-09-08,0.004554756940818273,1.0820403193061925,48,0.3673469387755102,0.7291666666666666
2020-09-09,-0.017920100238338642,1.0626500483223016,21,0.5918367346938775,0.047619047619047616
2020-09-10,-0.0037295420017535398,1.0586868503339182,47,0.5306122448979592,0.48936170212765956
2020-09-11,0.0008183932594199863,1.059553272516068,40,0.14285714285714285,0.625
2020-09-14,-0.0015558265743873835,1.0579047913777082,32,0.2857142857142857,0.40625
2020-09-15,-0.0027578452449540073,1.054987253679193,35,0.2653061224489796,0.4
2020-09-16,0.007697220774178571,1.0631077234847062,40,0.30612244897959184,0.675
2020-09-17,-0.011000368164627477,1.0514131471277155,46,0.20408163265306123,0.17391304347826086
2020-09-18,0.004946778532057463,1.0566142551122497,38,0.20408163265306123,0.5263157894736842
2020-09-21,0.005310376913625433,1.0622252750592052,40,0.24489795918367346,0.7
2020-09-22,-0.023808379827578934,1.0369354122481411,39,0.22448979591836735,0.0
2020-09-23,0.008498091090446672,1.0457473838363356,48,0.1836734693877551,0.75
2020-09-24,0.01776677813449799,1.0643269455896873,45,0.10204081632653061,0.9777777777777777
2020-09-25,0.003301493576585583,1.0678408141639386,38,0.22448979591836735,0.6842105263157895
2020-09-28,-0.003106381626220403,1.0645236930790916,33,0.1836734693877551,0.24242424242424243
2020-09-29,0.006557513789078914,1.071504321875259,47,0.2857142857142857,0.8297872340425532
2020-09-30,-0.0041655414764984345,1.0670409261802403,38,0.22448979591836735,0.2894736842105263
2020-10-01,0.005504257932171313,1.0729141946621192,41,0.2653061224489796,0.6585365853658537
2020-10-02,0.010721886688428049,1.0844178590836924,49,0.16326530612244897,0.9183673469387755
2020-10-05,-0.0112960404656035,1.0721682310658598,29,0.40816326530612246,0.06896551724137931
2020-10-06,0.009072334110321845,1.081895299480562,47,0.3673469387755102,0.8297872340425532
2020-10-07,0.005709496382626828,1.088072376779327,28,0.42857142857142855,0.7142857142857143
2020-10-08,0.0054590621405634625,1.094012231497596,32,0.40816326530612246,0.75
2020-10-09,0.005191579016693951,1.0996918824426454,33,0.42857142857142855,0.7878787878787878
2020-10-12,-0.0023680197632833643,1.0970877903314988,23,0.32653061224489793,0.4782608695652174
2020-10-13,-0.007910040139677043,1.0884097818732272,40,0.46938775510204084,0.225
2020-10-14,0.009549780385869554,1.0988038562599487,46,0.12244897959183673,0.8043478260869565
2020-10-15,-0.004211974477591556,1.0941757224615025,46,0.12244897959183673,0.3695652173913043
2020-10-16,-0.019029666009598524,1.073353923907249,36,0.2857142857142857,0.0
2020-10-19,-0.0017617680994810024,1.0714629232046564,47,0.22448979591836735,0.44680851063829785
2020-10-20,-0.002380622157483445,1.0689121748287533,39,0.24489795918367346,0.358974358974359
2020-10-21,0.005429037512890624,1.0747153391238842,41,0.16326530612244897,0.6097560975609756
2020-10-22,-3.972139511984896e-05,1.0746726499312576,32,0.3469387755102041,0.5
2020-10-23,-0.009337518590863063,1.0646378740834324,39,0.3877551020408163,0.15384615384615385
2020-10-26,-0.004399649240477893,1.0599538408693372,48,0.1836734693877551,0.3333333333333333
2020-10-27,-0.016110399409697315,1.0428775611370895,43,0.14285714285714285,0.046511627906976744
2020-10-28,0.011601212234418052,1.054976205058353,48,0.14285714285714285,0.7916666666666666
2020-10-29,-0.002745044285524605,1.0520802486552934,25,0.46938775510204084,0.52
2020-10-30,-0.0016488000951224184,1.0503455786412341,41,0.40816326530612246,0.43902439024390244
2020-11-02,0.005940998091014095,1.0565856797188469,31,0.2857142857142857,0.8064516129032258
2020-11-03,0.004883970635302808,1.0617460131522751,19,0.3673469387755102,0.631578947368421
2020-11-04,0.004605055759032384,1.0666354127447717,16,0.5510204081632653,0.5
2020-11-05,0.0013344251749055655,1.0680587578919842,17,0.42857142857142855,0.5882352941176471
2020-11-06,-0.021836702783584183,1.0447358762404928,36,0.46938775510204084,0.16666666666666666
2020-11-09,-0.008711247255519517,1.03563492370585,19,0.5510204081632653,0.3684210526315789
2020-11-10,0.007650296194058449,1.043557837621111,27,0.40816326530612246,0.7407407407407407
2020-11-11,-0.005215475409636049,1.038115187380465,25,0.6530612244897959,0.36
2020-11-12,0.0053945055372155585,1.0437153055070565,47,0.4489795918367347,0.723404255319149
2020-11-13,0.006092000028807004,1.0500736191782718,25,0.5306122448979592,0.68
2020-11-16,-0.003278274200956027,1.046631189923415,16,0.30612244897959184,0.375
2020-11-17,-0.011278831393054155,1.0348264132015572,29,0.46938775510204084,0.10344827586206896
2020-11-18,0.0051065959247855175,1.0401108535460728,37,0.2857142857142857,0.7027027027027027
2020-11-19,-0.006404948283070096,1.0334489973204504,27,0.2857142857142857,0.07407407407407407
2020-11-20,0.004893768523561169,1.038506457494243,43,0.4489795918367347,0.5348837209302325
2020-11-23,0.006327386012047967,1.0450774887268137,25,0.4489795918367347,0.8
2020-11-24,0.00827587017433968,1.0537264143456417,5,0.4897959183673469,0.8
2020-11-25,-0.001733483690016206,1.0518997967926342,28,0.5918367346938775,0.39285714285714285
2020-11-27,0.0044354566584240175,1.056565452750313,28,0.24489795918367346,0.6428571428571429
2020-11-30,-0.0027524731897462513,1.0536572846684056,10,0.5306122448979592,0.2
2020-12-01,-0.0018619342754137608,1.051695444055542,5,0.22448979591836735,0.6
2020-12-02,-0.0023492046741472143,1.0492247962025874,19,0.32653061224489793,0.42105263157894735
2020-12-03,0.005817161030300538,1.055328305799082,27,0.3673469387755102,0.6666666666666666
2020-12-04,0.0022667009265471116,1.0577204194476484,19,0.2857142857142857,0.5263157894736842
2020-12-07,0.005302508312587191,1.0633289907641628,27,0.3673469387755102,0.8888888888888888
2020-12-08,-0.012249734804596839,1.0503034926172623,34,0.3877551020408163,0.14705882352941177
2020-12-09,0.005170779519823036,1.0557343804064863,38,0.24489795918367346,0.5263157894736842
2020-12-10,0.004056807715028708,1.0600172917859403,41,0.22448979591836735,0.7560975609756098
2020-12-11,-0.007933393541394478,1.0516077574495193,39,0.2857142857142857,0.23076923076923078
2020-12-14,0.0024191728891947285,1.054151778426408,33,0.40816326530612246,0.6666666666666666
2020-12-15,0.00022257636225466126,1.0543864076945146,30,0.3469387755102041,0.4666666666666667
2020-12-16,-0.0011624683287801017,1.0531607168892736,35,0.3877551020408163,0.45714285714285713
2020-12-17,-0.003176191786492075,1.0498156764704338,32,0.3877551020408163,0.4375
2020-12-18,0.00817206641384522,1.058394839900846,9,0.5102040816326531,0.6666666666666666
2020-12-21,-0.0030733335111804093,1.0551420395713182,42,0.7551020408163265,0.3333333333333333
2020-12-22,-0.001955481291826933,1.0530787290527164,47,0.14285714285714285,0.44680851063829785
2020-12-23,0.0027323757597790942,1.0559561358451188,44,0.14285714285714285,0.6590909090909091
2020-12-24,-0.00023631446336603256,1.0557065981375384,47,0.14285714285714285,0.40425531914893614
2020-12-28,-0.004490975132927046,1.0509654460576356,41,0.16326530612244897,0.21951219512195122
2020-12-29,0.00016762932578195158,1.0511416186867784,44,0.1836734693877551,0.45454545454545453
2020-12-30,0.006997771890139276,1.0584972679585802,41,0.2653061224489796,0.8048780487804879
2020-12-31,-0.014689870609816014,1.042948080051425,38,0.2653061224489796,0.15789473684210525
2021-01-04,0.007536768198273588,1.0508085379736072,42,0.2857142857142857,0.7619047619047619
2021-01-05,0.007691848473582355,1.058891198022447,38,0.24489795918367346,0.7105263157894737
2021-01-06,0.008354005069479233,1.0677371804587534,34,0.32653061224489793,0.7647058823529411
2021-01-07,0.00383214333705066,1.0718289023805698,22,0.5306122448979592,0.6818181818181818
2021-01-08,0.0064997410151988655,1.0787955126586484,31,0.46938775510204084,0.6451612903225806
2021-01-11,-0.0030546657838652954,1.0755001529183426,35,0.4897959183673469,0.37142857142857144
2021-01-12,0.0024294911508216327,1.078113071022565,35,0.2857142857142857,0.6285714285714286
2021-01-13,-0.005955338330255491,1.0716925429263549,38,0.2653061224489796,0.34210526315789475
2021-01-14,-0.00260510289771793,1.0689006735773146,35,0.2653061224489796,0.37142857142857144
2021-01-15,0.003383548810099993,1.072517351179512,45,0.2857142857142857,0.5333333333333333
2021-01-19,0.007118805787458353,1.0801523939062383,25,0.4489795918367347,0.76
2021-01-20,-0.0025264466958721072,1.0774234464596155,23,0.40816326530612246,0.2608695652173913
2021-01-21,-0.0008882297244911067,1.0764664469286065,34,0.3877551020408163,0.5882352941176471
2021-01-22,0.0004372215213079227,1.0769371012261697,42,0.24489795918367346,0.5714285714285714
2021-01-25,-0.003250055409168331,1.0734369959749954,30,0.32653061224489793,0.43333333333333335
2021-01-26,-0.01749877322264065,1.0546531654136364,42,0.3673469387755102,0.11904761904761904
2021-01-27,0.001043748156069813,1.05575395771033,45,0.10204081632653061,0.6
2021-01-28,-0.012341651057875715,1.042724210761298,25,0.5306122448979592,0.12
2021-01-29,0.005214101663909942,1.0481610808036277,46,0.42857142857142855,0.6521739130434783
2021-02-01,0.005060937285104507,1.0534657582982623,28,0.4489795918367347,0.75
2021-02-02,-0.0038731243174810795,1.0493855544521635,21,0.30612244897959184,0.42857142857142855
2021-02-03,0.009401876172499542,1.0592517474923324,41,0.4489795918367347,0.7560975609756098
2021-02-04,-0.0017192357182677274,1.057430644053406,24,0.3877551020408163,0.4166666666666667
2021-02-05,0.004976695131424007,1.0626931539914852,38,0.40816326530612246,0.5
2021-02-08,0.0006649490556196034,1.0633997908006454,30,0.3673469387755102,0.5
2021-02-09,-0.00556534668086564,1.0574816023044797,41,0.3469387755102041,0.21951219512195122
2021-02-10,0.001488009825332577,1.059055145318817,40,0.1836734693877551,0.325
2021-02-11,0.004721029244949987,1.064054975631882,35,0.3469387755102041,0.7428571428571429
2021-02-12,-0.001973284259734959,1.0619552926969749,35,0.2857142857142857,0.42857142857142855
2021-02-16,0.006740211939226478,1.069113096439736,31,0.24489795918367346,0.7741935483870968
2021-02-17,0.003696866170270678,1.0730654644781574,39,0.40816326530612246,0.6666666666666666
2021-02-18,-0.0064367882066003555,1.0661583693514944,46,0.22448979591836735,0.2608695652173913
2021-02-19,0.0021274278157452043,1.0684265443224423,40,0.24489795918367346,0.525
2021-02-22,0.0043267008996528845,1.0730493064129751,40,0.2857142857142857,0.575
2021-02-23,0.017381433534572704,1.0917004416117118,36,0.20408163265306123,0.7777777777777778
2021-02-24,-0.012124404265072473,1.0784642241212532,23,0.3877551020408163,0.08695652173913043
2021-02-25,-0.00925003278925587,1.0684883946860921,45,0.4897959183673469,0.2222222222222222
2021-02-26,0.0065105865542064885,1.075444880861861,34,0.3877551020408163,0.7941176470588235
2021-03-01,-0.00421433262015805,1.070912598419263,8,0.6530612244897959,0.375
2021-03-02,-0.011128651008317617,1.0589947858510442,46,0.8163265306122449,0.2608695652173913
2021-03-03,-0.01692025021247839,1.0410763291007346,43,0.14285714285714285,0.06976744186046512
2021-03-04,0.008041209586028364,1.0494478420580866,43,0.16326530612244897,0.7674418604651163
2021-03-05,-0.0036353591459714124,1.0456327222472408,12,0.6326530612244898,0.5
2021-03-08,0.010166703325881356,1.0562633599221622,34,0.6122448979591837,0.6764705882352942
2021-03-09,0.006465827554311731,1.0630929766593569,26,0.6938775510204082,0.6538461538461539
2021-03-10,0.0042038535309249425,1.067562063822988,37,0.673469387755102,0.6486486486486487
2021-03-11,0.005015549491276676,1.0729164741891015,30,0.5918367346938775,0.8
2021-03-12,0.007328236317131622,1.080779059660503,44,0.4489795918367347,0.7272727272727273
2021-03-15,-1.4790400802298278e-05,1.0807630745050318,30,0.3673469387755102,0.5666666666666667
2021-03-16,0.006612713119966873,1.087909850667387,35,0.3469387755102041,0.45714285714285713
2021-03-17,-0.007003242312072019,1.0802909543694732,35,0.2857142857142857,0.34285714285714286
2021-03-18,0.00045361955404804566,1.0807809954704364,43,0.32653061224489793,0.5348837209302325
2021-03-19,0.0017595525285544393,1.0826826864038301,16,0.6326530612244898,0.6875
2021-03-22,-0.005737023023548015,1.0764713109047346,29,0.3469387755102041,0.3793103448275862
2021-03-23,-0.009711713292747424,1.0660169301653597,47,0.3673469387755102,0.2978723404255319
2021-03-24,0.007984492561157507,1.074528534414333,44,0.14285714285714285,0.7272727272727273
2021-03-25,0.020149445298108016,1.0961796883397705,32,0.3673469387755102,0.96875
2021-03-26,0.005456859419658006,1.1021613867977251,9,0.5918367346938775,0.6666666666666666
2021-03-29,-0.0017781483833636319,1.1002015803095848,42,0.7142857142857143,0.30952380952380953
2021-03-30,0.001351408231063954,1.1016884017810447,46,0.20408163265306123,0.5
2021-03-31,0.002895011188135586,1.10487780203004,30,0.3673469387755102,0.6
2021-04-01,0.006829651515112228,1.1124237323846884,19,0.2653061224489796,0.7368421052631579
2021-04-05,-0.0011180835698826612,1.1111799496867616,15,0.32653061224489793,0.6
2021-04-06,0.0018248454386230178,1.1132076813494367,39,0.5714285714285714,0.5897435897435898
2021-04-07,3.0668401670589095e-05,1.1132418216497513,35,0.32653061224489793,0.5142857142857142
2021-04-08,0.0067270060720455984,1.1207306061436444,32,0.2653061224489796,0.84375
2021-04-09,0.002076054865984471,1.1230573043719865,27,0.42857142857142855,0.6666666666666666
2021-04-12,0.0009291635272165746,1.1241008082581831,45,0.4489795918367347,0.5111111111111111
2021-04-13,-0.0031100877250593846,1.12060475613269,33,0.32653061224489793,0.3939393939393939
2021-04-14,0.007208741964068974,1.128682906663359,42,0.30612244897959184,0.8095238095238095
2021-04-15,0.0015107765609201657,1.1303880943434572,24,0.5714285714285714,0.625
2021-04-16,-0.0038481362396843677,1.1260382069527064,24,0.4897959183673469,0.20833333333333334
2021-04-19,-0.005091879334204422,1.1203045562771994,43,0.46938775510204084,0.32558139534883723
2021-04-20,0.011101105360423807,1.1327411751921954,42,0.10204081632653061,0.8333333333333334
2021-04-21,-0.006894666363123612,1.1249313027134726,27,0.46938775510204084,0.2222222222222222
2021-04-22,0.00884088632654167,1.1348766924859308,47,0.4489795918367347,0.9574468085106383
2021-04-23,-0.004691906023687097,1.129551957696314,31,0.32653061224489793,0.1935483870967742
2021-04-26,0.0011426969267515305,1.13084269324698,34,0.1836734693877551,0.6176470588235294
2021-04-27,-0.003180117612687187,1.1272464804810065,44,0.3673469387755102,0.3409090909090909
2021-04-28,0.0005393790184279341,1.1278544935811747,36,0.24489795918367346,0.6111111111111112
2021-04-29,0.0011715392764004343,1.1291758194184698,21,0.42857142857142855,0.42857142857142855
2021-04-30,-0.0039544030759079765,1.1247106030849205,40,0.5510204081632653,0.425
2021-05-03,-0.003133050985542477,1.1211868274214751,35,0.2653061224489796,0.34285714285714286
2021-05-04,-0.004730706422985054,1.1158828216956262,41,0.2857142857142857,0.2926829268292683
2021-05-05,0.00813432887780742,1.1249597795563944,37,0.24489795918367346,0.8918918918918919
2021-05-06,0.0035285636376313242,1.128929271728335,27,0.3673469387755102,0.6296296296296297
2021-05-07,-0.0057871070222392535,1.1223960372123045,32,0.3469387755102041,0.40625
2021-05-10,0.006152990465370542,1.1293021293276415,46,0.32653061224489793,0.5652173913043478
2021-05-11,-0.012330707567962907,1.1153770350150245,41,0.22448979591836735,0.14634146341463414
2021-05-12,0.005897007599738305,1.1219544218670816,48,0.1836734693877551,0.7083333333333334
2021-05-13,0.00419107177494686,1.1266566133773457,35,0.30612244897959184,0.6857142857142857
2021-05-14,0.0002784950189422173,1.1269703816322296,31,0.24489795918367346,0.5806451612903226
2021-05-17,-0.007698171370226387,1.1182947705052553,46,0.30612244897959184,0.21739130434782608
2021-05-18,0.012352851772894293,1.1321089000437097,46,0.12244897959183673,0.8695652173913043
2021-05-19,0.008842166951530788,1.1421191959452102,39,0.22448979591836735,0.7948717948717948
2021-05-20,-0.00392726032075415,1.1376337965454029,28,0.22448979591836735,0.2857142857142857
2021-05-21,0.004949139384411044,1.1432641047729226,43,0.3877551020408163,0.7441860465116279
2021-05-24,-0.005362977667270077,1.137132804911234,35,0.2857142857142857,0.22857142857142856
2021-05-25,-0.0008857440987757283,1.1361255962397594,43,0.24489795918367346,0.4186046511627907
2021-05-26,-0.0005830620299030694,1.135463164543391,42,0.14285714285714285,0.47619047619047616
2021-05-27,-0.00162529466599349,1.1336177023186265,23,0.46938775510204084,0.21739130434782608
2021-05-28,-0.008674565873690768,1.1237840608842815,41,0.40816326530612246,0.12195121951219512
2021-06-01,-0.0004060647205893951,1.1233277318235957,44,0.14285714285714285,0.5
2021-06-02,0.0005503585909963386,1.1239459648913093,41,0.1836734693877551,0.6585365853658537
2021-06-03,0.005642453916453881,1.1302877782027927,45,0.20408163265306123,0.6888888888888889
2021-06-04,-0.004346768465212767,1.1253746789318855,34,0.30612244897959184,0.20588235294117646
2021-06-07,-0.0038970736610942037,1.1209890109117577,44,0.2857142857142857,0.45454545454545453
2021-06-08,-0.003913001425895373,1.116602579313647,42,0.20408163265306123,0.19047619047619047
2021-06-09,0.0013915240844522628,1.1181563586955232,41,0.22448979591836735,0.6829268292682927
2021-06-10,-0.0005931289559329001,1.1174931477819203,27,0.32653061224489793,0.5185185185185185
2021-06-11,0.0023940419599252556,1.1201684732676394,41,0.32653061224489793,0.5853658536585366
2021-06-14,-0.003320377238418772,1.1164490913658072,38,0.10204081632653061,0.23684210526315788
2021-06-15,-0.008013981355527111,1.1075018891632065,45,0.2653061224489796,0.15555555555555556
2021-06-16,0.004036656732653203,1.1119724941205233,42,0.14285714285714285,0.7142857142857143
2021-06-17,-0.005623094947399663,1.1057197672071868,34,0.3673469387755102,0.20588235294117646
2021-06-18,0.008886509069954208,1.115545755947301,42,0.2857142857142857,0.9047619047619048
2021-06-21,0.007084005592768818,1.1234482883214212,21,0.5102040816326531,0.8095238095238095
2021-06-22,-0.0020446055965583723,1.1211512796636753,38,0.42857142857142855,0.2631578947368421
2021-06-23,0.0020166404523272842,1.1234122386874235,45,0.1836734693877551,0.6666666666666666
2021-06-24,0.0011551729104174627,1.1247099740727866,31,0.2857142857142857,0.6451612903225806
2021-06-25,0.0021368207319470913,1.127113277662813,27,0.40816326530612246,0.5925925925925926
2021-06-28,-0.0025065870371687366,1.1242880701316025,37,0.4897959183673469,0.40540540540540543
2021-06-29,0.0030276341637573844,1.1276920031026378,41,0.20408163265306123,0.7073170731707317
2021-06-30,0.001985712283547347,1.1299312749652568,41,0.16326530612244897,0.6829268292682927
2021-07-01,0.001055277789281071,1.1311236663431419,36,0.2653061224489796,0.6666666666666666
2021-07-02,-0.005336071956884952,1.1250879090673993,30,0.32653061224489793,0.26666666666666666
2021-07-06,-0.0016655121507699413,1.1232140614841633,42,0.24489795918367346,0.5714285714285714
2021-07-07,0.005784516888163582,1.1297113121918412,41,0.14285714285714285,0.7804878048780488
2021-07-08,0.007615826601312794,1.138314997655036,44,0.14285714285714285,0.8636363636363636
2021-07-09,-0.0001946299598835902,1.1380934474527074,23,0.5102040816326531,0.5217391304347826
2021-07-12,0.0011727678762660555,1.1394281668880688,33,0.2857142857142857,0.6363636363636364
2021-07-13,-0.0031588404367721844,1.1358288951197055,43,0.32653061224489793,0.46511627906976744
2021-07-14,-0.0009012650050921016,1.1348052122847616,35,0.24489795918367346,0.5142857142857142
2021-07-15,-0.01396107001501088,1.1189621172626547,41,0.32653061224489793,0.0975609756097561
2021-07-16,-0.0012877961424105752,1.1175211221645402,45,0.16326530612244897,0.4222222222222222
2021-07-19,0.010550851636463373,1.1293119217251124,40,0.1836734693877551,0.9
2021-07-20,0.0025774002554330064,1.1322226105606303,18,0.5306122448979592,0.6111111111111112
2021-07-21,0.003942999489936479,1.1366869637365655,26,0.40816326530612246,0.7307692307692307
2021-07-22,0.004225914651381946,1.1414905058306546,36,0.32653061224489793,0.7777777777777778
2021-07-23,0.005462091401572793,1.1477254313075291,36,0.24489795918367346,0.7777777777777778
2021-07-26,-0.002240649544194481,1.1451537808430095,41,0.3877551020408163,0.5365853658536586
2021-07-27,-0.0004613014392479161,1.1446255197557464,47,0.20408163265306123,0.3829787234042553
2021-07-28,0.0013449300393650189,1.1461649610010898,33,0.32653061224489793,0.5151515151515151
2021-07-29,-0.0009077120347639078,1.1451245732721644,35,0.24489795918367346,0.37142857142857144
2021-07-30,-0.007027982159374999,1.1370766582009457,41,0.24489795918367346,0.12195121951219512
2021-08-02,0.0031186751574309715,1.1406228309269717,40,0.10204081632653061,0.65
2021-08-03,-0.0019063425022917183,1.1384484131452912,36,0.24489795918367346,0.3055555555555556
2021-08-04,0.0030350616984789695,1.1419036743197226,44,0.32653061224489793,0.6818181818181818
2021-08-05,-0.0005795178265830278,1.1412419207842137,36,0.2857142857142857,0.4722222222222222
2021-08-06,-0.003916315918210875,1.136772456883317,41,0.1836734693877551,0.17073170731707318
2021-08-09,-0.0012417514809707814,1.1353608680014553,47,0.16326530612244897,0.5106382978723404
2021-08-10,-0.003885736055336551,1.1309491553408437,40,0.14285714285714285,0.3
2021-08-11,0.002370604599524111,1.1336301886103228,41,0.14285714285714285,0.5853658536585366
2021-08-12,0.0027735734172702276,1.1367743951664675,42,0.2653061224489796,0.6904761904761905
2021-08-13,0.005312244698364704,1.1428132189204272,41,0.14285714285714285,0.8292682926829268
2021-08-16,-0.003653436698125616,1.1386380231673203,31,0.3673469387755102,0.3225806451612903
2021-08-17,-0.009506896879014733,1.1278131088985435,46,0.30612244897959184,0.10869565217391304
2021-08-18,0.008699968232169888,1.1376250471177853,47,0.10204081632653061,0.7872340425531915
2021-08-19,0.00406271010312194,1.1422468878902752,38,0.2653061224489796,0.7368421052631579
2021-08-20,0.006141292805161957,1.1492617604845943,42,0.24489795918367346,0.6428571428571429
2021-08-23,-0.003295133569292671,1.145474789477717,26,0.40816326530612246,0.34615384615384615
2021-08-24,-4.095403780688622e-05,1.1454278776598819,43,0.3469387755102041,0.46511627906976744
2021-08-25,-0.005703065884185565,1.1388954270080047,44,0.1836734693877551,0.13636363636363635
2021-08-26,0.006940991529605207,1.1468004905199733,47,0.14285714285714285,0.7872340425531915
2021-08-27,0.0038570544645424444,1.1512237624718729,30,0.42857142857142855,0.6
2021-08-30,-0.0014645950273096406,1.1495376858740358,42,0.3673469387755102,0.38095238095238093
2021-08-31,-0.004248497582657789,1.144653877794426,30,0.4489795918367347,0.4
2021-09-01,-0.0007568087581677753,1.1437875937146404,42,0.32653061224489793,0.47619047619047616
2021-09-02,0.003906316205744522,1.1482555897278974,37,0.22448979591836735,0.7837837837837838
2021-09-03,-0.0028192037694161494,1.1450184232410834,41,0.24489795918367346,0.36585365853658536
2021-09-07,-0.0003375104563912647,1.1446319675504788,43,0.20408163265306123,0.5116279069767442
2021-09-08,-0.003455337344643493,1.1406768779671288,40,0.1836734693877551,0.3
2021-09-09,-0.009506288547128892,1.1298332744261352,44,0.20408163265306123,0.18181818181818182
2021-09-10,-0.0037121205007252067,1.1256391971657365,43,0.1836734693877551,0.32558139534883723
2021-09-13,-0.006993993629763503,1.1177664837913472,34,0.2653061224489796,0.17647058823529413
2021-09-14,0.006421435084504046,1.1249441487066476,49,0.30612244897959184,0.8775510204081632
2021-09-15,0.0016887976324894292,1.1268439517216664,33,0.32653061224489793,0.5454545454545454
2021-09-16,-0.004727981452035023,1.1215162544185886,43,0.3673469387755102,0.37209302325581395
2021-09-17,-0.0013275589338975807,1.120027375495524,34,0.3469387755102041,0.38235294117647056
2021-09-20,-0.005938600578316471,1.1133759802756757,49,0.30612244897959184,0.22448979591836735
2021-09-21,0.004709842120373696,1.1186198053633905,48,0.02040816326530612,0.7083333333333334
2021-09-22,0.004781638160266808,1.1239686405115463,33,0.30612244897959184,0.8181818181818182
2021-09-23,0.005352928009952631,1.129985163729649,27,0.20408163265306123,0.7037037037037037
2021-09-24,0.002779960705913559,1.1331264780830828,42,0.3877551020408163,0.5238095238095238
2021-09-27,-0.012137057591410013,1.1193736567602368,41,0.1836734693877551,0.024390243902439025
2021-09-28,-0.002744258062777671,1.1163018065774115,48,0.14285714285714285,0.4375
2021-09-29,-0.014743442309351203,1.0998436752923129,46,0.08163265306122448,0.043478260869565216
2021-09-30,0.007720629464069132,1.1083351607776446,45,0.10204081632653061,0.7111111111111111
2021-10-01,-0.010978599596290608,1.0961671928289765,28,0.46938775510204084,0.03571428571428571
