THRESHOLD,VOL_SCALE_WEIGHTS,SECTOR_CAP_PCT,MAX_POSITIONS,REBALANCE_EVERY,TRAIN_WINDOW_DAYS,COST_BPS,EXCLUDE_TICKERS,days,sharpe,mean_daily_ret_%,vol_daily_%,max_drawdown_%,avg_turnover_%,avg_n_longs,avg_hit_rate_%,overall_ret_%
0.5,False,0.25,40,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.1510846000818821,0.008540543217980909,0.897703511379843,-19.544762375700557,77.51478814283404,37.57395993836672,51.36132028793183,6.042889504842708
0.5,False,1.0,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.14637648523738636,0.008675837114050832,0.9412558827448436,-24.722810687241306,80.46809403226368,38.803543913713405,51.65686548450038,5.731970457043967
0.5,False,0.25,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.14634830926215986,0.008607677315045022,0.9340409070085984,-24.649117686413092,80.59649670303925,38.79661016949152,51.588107830313845,5.731573846677018
0.5,False,0.35,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.1410720143677255,0.008355865642409407,0.9406286641859727,-24.945340990243345,80.44883363164736,38.803543913713405,51.64322557803117,5.301800327379347
0.5,True,0.35,40,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.14057377632213286,0.007443076741836494,0.8408447437259471,-22.468965813780432,80.13274465801918,38.815100154083204,51.64812651144602,5.255381923245528
0.5,True,1.0,40,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.1402314548898679,0.007427198197646058,0.8410991655966593,-22.545493546205154,80.19344494521208,38.815100154083204,51.65786171393824,5.230743237838786
0.5,True,0.25,40,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.13968177804610496,0.007348945230322145,0.8355123709966248,-22.011339143487483,79.90043403975639,38.8020030816641,51.621748353304454,5.187935878581751
0.5,True,1.0,20,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.13905480774625487,0.008130463926125481,0.9285321527355639,-20.201675728347674,100.78101360963214,19.36055469953775,51.30450368140901,5.096321189592912
0.5,True,0.25,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.1390086073272985,0.008158347610496447,0.9320262453509072,-24.666224687093056,106.3742064635308,19.664098613251156,51.49873343122236,5.182918816145077
0.5,False,0.35,40,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.13725631599604185,0.007908369502336374,0.9150024208800341,-18.130453200092944,76.88428014710917,37.64098613251156,51.2667815501097,4.9668595391914705
0.5,True,0.35,20,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.13414849109026705,0.00761058424406476,0.9009482253899338,-20.240598978407093,100.83595837397328,19.352850539291218,51.23220704966616,4.728167608179135
0.5,True,0.35,40,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.13372837008064947,0.006710334478163455,0.7968714098036879,-17.43998342090473,79.24026938917618,37.64098613251156,51.2667815501097,4.701381298264984
0.5,False,0.25,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.12484507316581657,0.008236019447190168,1.047643647134801,-27.047837199010548,104.61107506825616,19.664098613251156,51.49873343122236,3.739898690107757
0.5,True,0.25,40,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.12280087176223099,0.006120704708531288,0.7915304127922469,-17.766333605898126,79.31509310581238,37.62326656394453,51.22132907636655,3.9606832400550074
0.5,False,0.25,40,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.11923669575088944,0.006819141339396561,0.9082123185888084,-18.66976887497655,77.29054605373246,37.62326656394453,51.22132907636655,3.5769261089864113
0.5,False,0.25,20,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.11882098723149524,0.007646856151738146,1.0220152889667597,-21.507987615995717,96.62276625699754,19.32973805855162,51.341378728408316,3.2181540707853173
0.5,True,0.25,20,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.11782558301984614,0.0068507795815400865,0.9233535555140303,-26.263942729414406,105.83789921261864,19.667950693374422,51.54932504765338,3.5004559883286435
0.5,False,0.35,20,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.11659586827470413,0.00774305945248399,1.0546225702234442,-20.280638265486424,96.15183392636322,19.352850539291218,51.23220704966616,2.9011908871460212
0.5,True,1.0,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.11298552340091907,0.005989344946655589,0.8418295242898247,-24.03575919671397,80.18842691902852,38.803543913713405,51.65686548450038,3.27588849723075
0.6,False,0.25,80,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.1129374025840273,0.004635759767796328,0.6518546311484799,-14.21330314614672,2.405491751432058,0.26348228043143296,46.79132415668478,3.4729042282897193
0.6,False,0.35,80,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.1129374025840273,0.004635759767796328,0.6518546311484799,-14.21330314614672,2.405491751432058,0.26348228043143296,46.79132415668478,3.4729042282897193
0.6,False,1.0,80,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.1129374025840273,0.004635759767796328,0.6518546311484799,-14.21330314614672,2.405491751432058,0.26348228043143296,46.79132415668478,3.4729042282897193
0.6,False,0.35,40,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.1102196085298809,0.0045275901257920215,0.6523427926476374,-14.21330314614672,2.3941713527024575,0.25654853620955315,46.824122990504016,3.3233429208887166
0.6,False,1.0,40,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.1102196085298809,0.0045275901257920215,0.6523427926476374,-14.21330314614672,2.3941713527024575,0.25654853620955315,46.824122990504016,3.3233429208887166
0.5,True,0.35,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.10979906129572987,0.005817352434955042,0.8413842477877478,-24.058932516859617,80.12324502709092,38.803543913713405,51.64322557803117,3.050571906051003
0.6,False,0.25,40,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.10918283119452349,0.0044862953188261985,0.6525309799369872,-14.21330314614672,2.3941713527024575,0.25654853620955315,46.824122990504016,3.266283573926554
0.5,True,1.0,20,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.1083149871819481,0.006291048330237201,0.9223634764739053,-21.101851239465805,101.1949661000847,19.372881355932204,51.25689479527289,2.6962914253796377
0.5,False,1.0,20,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.10595032146048795,0.007177515150881252,1.0758196383509255,-21.415369888141576,95.47432576426338,19.36055469953775,51.30450368140901,1.8513424399278167
0.5,True,0.25,20,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.10575823523519741,0.005760922722693315,0.8650585102422359,-20.52399138777481,100.93548164858663,19.32973805855162,51.341378728408316,2.6591127853942798
0.5,True,0.25,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.101483602796643,0.005342050546197117,0.8359489271234511,-24.30517239654825,79.8858451725351,38.79661016949152,51.588107830313845,2.4775607110435915
0.6,False,1.0,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.09661615639571172,0.0039820666874098845,0.6545252438132214,-14.21330314614673,2.2855021450145165,0.22727272727272727,46.78652900554162,2.5748585375828803
0.5,False,1.0,20,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.09634929477631671,0.006510413933955322,1.0730691030668225,-22.359149918255333,96.01864745524678,19.372881355932204,51.25689479527289,1.0219111303210182
0.5,False,0.25,20,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.09616625528026579,0.006355869470695501,1.049590505016229,-30.03234906796932,104.25161517043766,19.667950693374422,51.54932504765338,1.2009592208695796
0.6,False,0.35,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.09616199531415764,0.003963489847775611,0.6545486214781311,-14.21330314614673,2.2855021450145165,0.22573189522342066,46.870562618987,2.549923700322121
0.6,False,0.25,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.09495613181205546,0.003917243551955163,0.655126531994457,-13.99961421752397,2.2708275540687395,0.22033898305084745,46.90414015256453,2.4831664993590907
0.5,False,0.35,20,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.08602471302114066,0.005703059218026504,1.0528155170589697,-22.62016662200271,96.60368659619711,19.36517719568567,51.24080258245544,0.24736082254162017
0.5,True,0.35,20,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.08584242277628334,0.004853952392883753,0.8979686496634304,-20.93886001652395,101.1729891912415,19.36517719568567,51.24080258245544,1.0861589804552096
0.6,True,0.25,80,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.07901373978050326,0.003128838087862669,0.628851499054536,-15.984521429021928,2.544101060537346,0.26348228043143296,46.79132415668478,1.6594046323171074
0.6,True,0.35,80,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.07901373978050326,0.003128838087862669,0.628851499054536,-15.984521429021928,2.544101060537346,0.26348228043143296,46.79132415668478,1.6594046323171074
0.6,True,1.0,80,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.07901373978050326,0.003128838087862669,0.628851499054536,-15.984521429021928,2.544101060537346,0.26348228043143296,46.79132415668478,1.6594046323171074
0.6,True,0.35,40,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.07546824707487478,0.002991360881913488,0.6294658535659324,-15.984521429021928,2.5316144794749045,0.25654853620955315,46.824122990504016,1.4729373788283207
0.6,True,1.0,40,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.07546824707487478,0.002991360881913488,0.6294658535659324,-15.984521429021928,2.5316144794749045,0.25654853620955315,46.824122990504016,1.4729373788283207
0.6,True,0.25,40,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.07426496262383372,0.0029446605194623906,0.6296785442501367,-15.984521429021928,2.531851370411735,0.25654853620955315,46.824122990504016,1.4096347261808972
0.5,True,0.35,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.07341145038462835,0.004399910262381764,0.9518042574901977,-28.29245603959504,106.6375370495692,19.668721109399076,51.48150093243551,-0.07148858465263475
0.5,False,0.35,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.06603068877559809,0.004443211525104736,1.0686089075932346,-30.558933637372682,104.51848998459168,19.668721109399076,51.48150093243551,-1.5329870168751314
0.55,True,0.35,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.06522079960084363,0.0035959899981857476,0.8755883707559069,-30.797567246252022,39.93933899433279,4.486902927580894,52.48311927162679,-0.22010407935668663
0.6,True,0.25,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.061018084261257606,0.0024284383652059477,0.6320277480831279,-15.988923724383655,2.403804922614806,0.22033898305084745,46.90414015256453,0.7124861578288177
0.6,True,1.0,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.06082585689939197,0.002420037178441953,0.6318317281304905,-16.287507717651067,2.4208294168595623,0.22727272727272727,46.78652900554162,0.7032325476431733
0.6,True,0.35,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.06048580539970064,0.0024065690224203055,0.631847807485975,-16.287507717651067,2.4208294168595623,0.22573189522342066,46.870562618987,0.685496233557159
0.5,False,0.35,20,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.05875569263805852,0.003963663452420925,1.0713082527974067,-32.82773430156987,103.80342226907796,19.671032357473035,51.53920052225832,-2.181269547099407
0.5,False,0.25,20,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.058377995623981584,0.0037629385918101846,1.0236360680901704,-24.358546997106227,96.88702156302348,19.338212634822803,51.22595483933402,-1.8645818711389928
0.55,True,0.25,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.05568963907669233,0.003056442608350423,0.8715844445966215,-30.7109643930218,39.9672851629318,4.401386748844376,52.459752663873694,-0.868251262914288
0.5,True,0.35,20,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.050600424663328536,0.003027330586194423,0.9501087454703161,-31.562147987301902,105.79826781787207,19.671032357473035,51.53920052225832,-1.8169315778952644
0.55,False,0.35,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.04599167559773771,0.002777990878316989,0.9592221783373961,-35.89269620375806,39.20657562720608,4.486902927580894,52.48311927162679,-2.2485296117502163
0.5,True,0.25,20,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.03545662438263605,0.0019319838122697044,0.8653139899133069,-22.49631811134262,100.85533398539326,19.338212634822803,51.22595483933402,-2.3166202546606174
0.55,True,1.0,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.034743610934221576,0.0019224818741603545,0.878728939317965,-31.689295992282663,39.883219330937806,4.521571648690292,52.422440584452126,-2.399621662589191
0.55,True,1.0,20,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.031683791459412455,0.0018053259508910191,0.9048698282925826,-26.58715327786115,60.73807547028096,8.231895223420647,51.077294035845114,-2.918766928752381
0.55,True,0.35,20,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.024215336626826546,0.0013575145090774306,0.8902697108586571,-25.396969187974822,60.885696885965146,8.129429892141756,51.018347415411604,-3.320909830965346
0.55,True,1.0,20,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.021121809065662613,0.0011988007609448877,0.9013293767092287,-27.766452853318906,59.68148161594251,8.242681047765794,50.920062029065264,-3.6349694878768712
0.55,False,0.25,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.020178439399548293,0.0012144909094762878,0.9558160571813814,-36.161856519531504,39.299933396650424,4.401386748844376,52.459752663873694,-4.168097551336414
0.55,False,1.0,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.01847546955220027,0.0011197170786792915,0.9624550292652474,-36.84205705182488,39.18461999884001,4.521571648690292,52.422440584452126,-4.3694501098299305
0.5,False,1.0,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.013548154684791869,0.000922849968654073,1.0817292765555573,-33.712335227601294,104.17950693374422,19.66949152542373,51.405389349314575,-6.104690638016875
0.55,False,0.35,20,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.006668849856630012,0.0004351465575900297,1.0362206458936098,-31.058869017841,58.25407474289774,8.129429892141756,51.018347415411604,-6.179591906542081
0.55,True,0.35,20,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.004919119126982624,0.0002748796317225754,0.8874069972305656,-26.76474017075466,59.91962393849587,8.131741140215716,51.01895771782541,-4.632840144852035
0.55,False,1.0,20,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,0.0013275193491492257,8.737415629755611e-05,1.0452249401536964,-31.878943587108786,58.00265369530659,8.231895223420647,51.077294035845114,-6.713824789747502
0.5,True,1.0,20,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.00014310188522569087,-8.690101091985721e-06,0.9643775727480158,-31.674053181014468,106.69384159100446,19.66949152542373,51.405389349314575,-5.777789382873822
0.55,True,0.25,40,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.0013402392112325202,-6.888658560452839e-05,0.8162439362105943,-31.08977841946449,39.37097854987713,6.01617873651772,52.547201824673294,-4.281327622416331
0.55,True,0.35,40,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.0026253898610994687,-0.00013499822519389527,0.8165859133258587,-31.008394430846852,39.371865247951334,6.026194144838213,52.56030349431467,-4.366921378202637
0.55,True,1.0,40,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.0046162696057448155,-0.0002373539104645225,0.816531332898127,-31.008394430846874,39.371962338029505,6.026964560862866,52.56707680832032,-4.493346816336863
0.55,False,0.25,20,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.006588336396248094,-0.0004203546923471633,1.0132293524172606,-28.95947755743407,58.55411241087943,7.949922958397535,51.148720976349004,-6.938183393667019
0.6,False,0.25,20,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.015954834429389504,-0.0004271380379863785,0.42515136262087255,-12.570643827054917,2.3157560638300234,0.23035439137134053,49.60308369791129,-1.7199439163543384
0.55,True,0.25,80,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.01727917656498544,-0.0008493438165601963,0.7805992245276016,-30.39090920338258,39.29990910162322,7.382896764252696,52.57268264700483,-4.917412072627448
0.55,True,0.35,80,1,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.01727917656498544,-0.0008493438165601963,0.7805992245276016,-30.39090920338258,39.29990910162322,7.382896764252696,52.57268264700483,-4.917412072627448
